"","PRODUTO","ano","rend","name"
"1454","ALGODÃO","1995/96","952.5","area"
"1455","AMENDOIM TOTAL","1995/96","81.400000000000006","area"
"1456","AMENDOIM 1ª SAFRA","1995/96","60.5","area"
"1457","AMENDOIM 2ª SAFRA","1995/96","20.899999999999999","area"
"1458","ARROZ","1995/96","3863.5999999999999","area"
"1459","AVEIA","1995/96","147.09999999999999","area"
"1460","CANOLA","1995/96","0","area"
"1461","CENTEIO","1995/96","5.4000000000000004","area"
"1462","CEVADA","1995/96","89.099999999999994","area"
"1463","FEIJÃO TOTAL","1995/96","5272.8999999999996","area"
"1464","FEIJÃO 1ª SAFRA","1995/96","1685.8","area"
"1465","FEIJÃO 2ª SAFRA","1995/96","3396.9000000000001","area"
"1466","FEIJÃO 3ª SAFRA","1995/96","190.19999999999999","area"
"1467","GIRASSOL","1995/96","0","area"
"1468","MAMONA","1995/96","121.5","area"
"1469","MILHO TOTAL","1995/96","13756.700000000001","area"
"1470","MILHO 1ª SAFRA","1995/96","12035.6","area"
"1471","MILHO 2ª SAFRA","1995/96","1721.0999999999999","area"
"1472","SOJA","1995/96","10663.200000000001","area"
"1473","SORGO","1995/96","184.59999999999999","area"
"1474","TRIGO","1995/96","1832.9000000000001","area"
"1475","TRITICALE","1995/96","0","area"
"1476","BRASIL","1995/96","36970.900000000001","area"
"1477","ALGODÃO","1996/97","657.5","area"
"1478","AMENDOIM TOTAL","1996/97","88.5","area"
"1479","AMENDOIM 1ª SAFRA","1996/97","65.900000000000006","area"
"1480","AMENDOIM 2ª SAFRA","1996/97","22.600000000000001","area"
"1481","ARROZ","1996/97","3494.4000000000001","area"
"1482","AVEIA","1996/97","200.40000000000001","area"
"1483","CANOLA","1996/97","0","area"
"1484","CENTEIO","1996/97","9.6999999999999993","area"
"1485","CEVADA","1996/97","126.59999999999999","area"
"1486","FEIJÃO TOTAL","1996/97","4919","area"
"1487","FEIJÃO 1ª SAFRA","1996/97","1570.3","area"
"1488","FEIJÃO 2ª SAFRA","1996/97","3161.5","area"
"1489","FEIJÃO 3ª SAFRA","1996/97","187.19999999999999","area"
"1490","GIRASSOL","1996/97","0","area"
"1491","MAMONA","1996/97","150","area"
"1492","MILHO TOTAL","1996/97","13798.799999999999","area"
"1493","MILHO 1ª SAFRA","1996/97","11600.299999999999","area"
"1494","MILHO 2ª SAFRA","1996/97","2198.5","area"
"1495","SOJA","1996/97","11381.299999999999","area"
"1496","SORGO","1996/97","247.69999999999999","area"
"1497","TRIGO","1996/97","1500.9000000000001","area"
"1498","TRITICALE","1996/97","0","area"
"1499","BRASIL","1996/97","36574.800000000003","area"
"1500","ALGODÃO","1997/98","879.89999999999998","area"
"1501","AMENDOIM TOTAL","1997/98","100","area"
"1502","AMENDOIM 1ª SAFRA","1997/98","74.099999999999994","area"
"1503","AMENDOIM 2ª SAFRA","1997/98","25.899999999999999","area"
"1504","ARROZ","1997/98","3249","area"
"1505","AVEIA","1997/98","191.19999999999999","area"
"1506","CANOLA","1997/98","0","area"
"1507","CENTEIO","1997/98","10.1","area"
"1508","CEVADA","1997/98","157.19999999999999","area"
"1509","FEIJÃO TOTAL","1997/98","3997.5","area"
"1510","FEIJÃO 1ª SAFRA","1997/98","1462.5","area"
"1511","FEIJÃO 2ª SAFRA","1997/98","2333.4000000000001","area"
"1512","FEIJÃO 3ª SAFRA","1997/98","201.59999999999999","area"
"1513","GIRASSOL","1997/98","12.4","area"
"1514","MAMONA","1997/98","132.59999999999999","area"
"1515","MILHO TOTAL","1997/98","11391.1","area"
"1516","MILHO 1ª SAFRA","1997/98","9070.1000000000004","area"
"1517","MILHO 2ª SAFRA","1997/98","2321","area"
"1518","SOJA","1997/98","13157.9","area"
"1519","SORGO","1997/98","348.69999999999999","area"
"1520","TRIGO","1997/98","1373.2","area"
"1521","TRITICALE","1997/98","0","area"
"1522","BRASIL","1997/98","35000.800000000003","area"
"1523","ALGODÃO","1998/99","693.89999999999998","area"
"1524","AMENDOIM TOTAL","1998/99","96.700000000000003","area"
"1525","AMENDOIM 1ª SAFRA","1998/99","71.900000000000006","area"
"1526","AMENDOIM 2ª SAFRA","1998/99","24.800000000000001","area"
"1527","ARROZ","1998/99","3845.1999999999998","area"
"1528","AVEIA","1998/99","204","area"
"1529","CANOLA","1998/99","0","area"
"1530","CENTEIO","1998/99","6.2999999999999998","area"
"1531","CEVADA","1998/99","136.5","area"
"1532","FEIJÃO TOTAL","1998/99","4617.1999999999998","area"
"1533","FEIJÃO 1ª SAFRA","1998/99","1657.8","area"
"1534","FEIJÃO 2ª SAFRA","1998/99","2770.6999999999998","area"
"1535","FEIJÃO 3ª SAFRA","1998/99","188.69999999999999","area"
"1536","GIRASSOL","1998/99","44.299999999999997","area"
"1537","MAMONA","1998/99","92.900000000000006","area"
"1538","MILHO TOTAL","1998/99","12513","area"
"1539","MILHO 1ª SAFRA","1998/99","9822.3999999999996","area"
"1540","MILHO 2ª SAFRA","1998/99","2690.5999999999999","area"
"1541","SOJA","1998/99","12995.200000000001","area"
"1542","SORGO","1998/99","399.19999999999999","area"
"1543","TRIGO","1998/99","1251.8","area"
"1544","TRITICALE","1998/99","0","area"
"1545","BRASIL","1998/99","36896.199999999997","area"
"1546","ALGODÃO","1999/00","823.79999999999995","area"
"1547","AMENDOIM TOTAL","1999/00","104","area"
"1548","AMENDOIM 1ª SAFRA","1999/00","76.700000000000003","area"
"1549","AMENDOIM 2ª SAFRA","1999/00","27.300000000000001","area"
"1550","ARROZ","1999/00","3677.5999999999999","area"
"1551","AVEIA","1999/00","221.90000000000001","area"
"1552","CANOLA","1999/00","0","area"
"1553","CENTEIO","1999/00","7","area"
"1554","CEVADA","1999/00","150.80000000000001","area"
"1555","FEIJÃO TOTAL","1999/00","4308.8000000000002","area"
"1556","FEIJÃO 1ª SAFRA","1999/00","1612.5","area"
"1557","FEIJÃO 2ª SAFRA","1999/00","2547.5","area"
"1558","FEIJÃO 3ª SAFRA","1999/00","148.80000000000001","area"
"1559","GIRASSOL","1999/00","58","area"
"1560","MAMONA","1999/00","195.40000000000001","area"
"1561","MILHO TOTAL","1999/00","12757.9","area"
"1562","MILHO 1ª SAFRA","1999/00","9849.7999999999993","area"
"1563","MILHO 2ª SAFRA","1999/00","2908.0999999999999","area"
"1564","SOJA","1999/00","13507.799999999999","area"
"1565","SORGO","1999/00","543.20000000000005","area"
"1566","TRIGO","1999/00","1468.0999999999999","area"
"1567","TRITICALE","1999/00","0","area"
"1568","BRASIL","1999/00","37824.300000000003","area"
"1569","ALGODÃO","2000/01","868.39999999999998","area"
"1570","AMENDOIM TOTAL","2000/01","102.40000000000001","area"
"1571","AMENDOIM 1ª SAFRA","2000/01","78.5","area"
"1572","AMENDOIM 2ª SAFRA","2000/01","23.899999999999999","area"
"1573","ARROZ","2000/01","3248.5999999999999","area"
"1574","AVEIA","2000/01","248.5","area"
"1575","CANOLA","2000/01","0","area"
"1576","CENTEIO","2000/01","7.2000000000000002","area"
"1577","CEVADA","2000/01","140.59999999999999","area"
"1578","FEIJÃO TOTAL","2000/01","3878.6999999999998","area"
"1579","FEIJÃO 1ª SAFRA","2000/01","1285.0999999999999","area"
"1580","FEIJÃO 2ª SAFRA","2000/01","1860.5","area"
"1581","FEIJÃO 3ª SAFRA","2000/01","733.10000000000002","area"
"1582","GIRASSOL","2000/01","37","area"
"1583","MAMONA","2000/01","161.40000000000001","area"
"1584","MILHO TOTAL","2000/01","12972.5","area"
"1585","MILHO 1ª SAFRA","2000/01","10546.1","area"
"1586","MILHO 2ª SAFRA","2000/01","2426.4000000000001","area"
"1587","SOJA","2000/01","13969.799999999999","area"
"1588","SORGO","2000/01","502","area"
"1589","TRIGO","2000/01","1710.2","area"
"1590","TRITICALE","2000/01","0","area"
"1591","BRASIL","2000/01","37847.300000000003","area"
"1592","ALGODÃO","2001/02","747.70000000000005","area"
"1593","AMENDOIM TOTAL","2001/02","93.900000000000006","area"
"1594","AMENDOIM 1ª SAFRA","2001/02","68.400000000000006","area"
"1595","AMENDOIM 2ª SAFRA","2001/02","25.5","area"
"1596","ARROZ","2001/02","3219.5999999999999","area"
"1597","AVEIA","2001/02","256.5","area"
"1598","CANOLA","2001/02","0","area"
"1599","CENTEIO","2001/02","5.5","area"
"1600","CEVADA","2001/02","154.09999999999999","area"
"1601","FEIJÃO TOTAL","2001/02","4269.6999999999998","area"
"1602","FEIJÃO 1ª SAFRA","2001/02","1417.3","area"
"1603","FEIJÃO 2ª SAFRA","2001/02","2027.7","area"
"1604","FEIJÃO 3ª SAFRA","2001/02","824.70000000000005","area"
"1605","GIRASSOL","2001/02","52.600000000000001","area"
"1606","MAMONA","2001/02","126.09999999999999","area"
"1607","MILHO TOTAL","2001/02","12318.799999999999","area"
"1608","MILHO 1ª SAFRA","2001/02","9433.7999999999993","area"
"1609","MILHO 2ª SAFRA","2001/02","2885","area"
"1610","SOJA","2001/02","16329","area"
"1611","SORGO","2001/02","489.89999999999998","area"
"1612","TRIGO","2001/02","2051.5999999999999","area"
"1613","TRITICALE","2001/02","120","area"
"1614","BRASIL","2001/02","40235","area"
"1615","ALGODÃO","2002/03","735.10000000000002","area"
"1616","AMENDOIM TOTAL","2002/03","84.5","area"
"1617","AMENDOIM 1ª SAFRA","2002/03","63.299999999999997","area"
"1618","AMENDOIM 2ª SAFRA","2002/03","21.199999999999999","area"
"1619","ARROZ","2002/03","3186.0999999999999","area"
"1620","AVEIA","2002/03","267.19999999999999","area"
"1621","CANOLA","2002/03","0","area"
"1622","CENTEIO","2002/03","2.6000000000000001","area"
"1623","CEVADA","2002/03","112.5","area"
"1624","FEIJÃO TOTAL","2002/03","4378.6999999999998","area"
"1625","FEIJÃO 1ª SAFRA","2002/03","1421","area"
"1626","FEIJÃO 2ª SAFRA","2002/03","2093.9000000000001","area"
"1627","FEIJÃO 3ª SAFRA","2002/03","863.79999999999995","area"
"1628","GIRASSOL","2002/03","43.200000000000003","area"
"1629","MAMONA","2002/03","128.30000000000001","area"
"1630","MILHO TOTAL","2002/03","13226.200000000001","area"
"1631","MILHO 1ª SAFRA","2002/03","9663.5","area"
"1632","MILHO 2ª SAFRA","2002/03","3562.6999999999998","area"
"1633","SOJA","2002/03","18474.799999999999","area"
"1634","SORGO","2002/03","735.5","area"
"1635","TRIGO","2002/03","2464.1999999999998","area"
"1636","TRITICALE","2002/03","107.90000000000001","area"
"1637","BRASIL","2002/03","43946.800000000003","area"
"1638","ALGODÃO","2003/04","1100","area"
"1639","AMENDOIM TOTAL","2003/04","98.200000000000003","area"
"1640","AMENDOIM 1ª SAFRA","2003/04","73.799999999999997","area"
"1641","AMENDOIM 2ª SAFRA","2003/04","24.399999999999999","area"
"1642","ARROZ","2003/04","3654.4000000000001","area"
"1643","AVEIA","2003/04","299.19999999999999","area"
"1644","CANOLA","2003/04","0","area"
"1645","CENTEIO","2003/04","2.6000000000000001","area"
"1646","CEVADA","2003/04","137.09999999999999","area"
"1647","FEIJÃO TOTAL","2003/04","4287.3999999999996","area"
"1648","FEIJÃO 1ª SAFRA","2003/04","1371.0999999999999","area"
"1649","FEIJÃO 2ª SAFRA","2003/04","2024.2","area"
"1650","FEIJÃO 3ª SAFRA","2003/04","892.10000000000002","area"
"1651","GIRASSOL","2003/04","55.100000000000001","area"
"1652","MAMONA","2003/04","166.19999999999999","area"
"1653","MILHO TOTAL","2003/04","12783","area"
"1654","MILHO 1ª SAFRA","2003/04","9465.2999999999993","area"
"1655","MILHO 2ª SAFRA","2003/04","3317.6999999999998","area"
"1656","SOJA","2003/04","21375.799999999999","area"
"1657","SORGO","2003/04","898.29999999999995","area"
"1658","TRIGO","2003/04","2727.3000000000002","area"
"1659","TRITICALE","2003/04","101","area"
"1660","BRASIL","2003/04","47422.5","area"
"1661","ALGODÃO","2004/05","1179.4000000000001","area"
"1662","AMENDOIM TOTAL","2004/05","129.5","area"
"1663","AMENDOIM 1ª SAFRA","2004/05","98.5","area"
"1664","AMENDOIM 2ª SAFRA","2004/05","31","area"
"1665","ARROZ","2004/05","3916.3000000000002","area"
"1666","AVEIA","2004/05","326.19999999999999","area"
"1667","CANOLA","2004/05","0","area"
"1668","CENTEIO","2004/05","2.6000000000000001","area"
"1669","CEVADA","2004/05","140","area"
"1670","FEIJÃO TOTAL","2004/05","3949.1999999999998","area"
"1671","FEIJÃO 1ª SAFRA","2004/05","1159.9000000000001","area"
"1672","FEIJÃO 2ª SAFRA","2004/05","1852.5999999999999","area"
"1673","FEIJÃO 3ª SAFRA","2004/05","936.70000000000005","area"
"1674","GIRASSOL","2004/05","50.100000000000001","area"
"1675","MAMONA","2004/05","215.09999999999999","area"
"1676","MILHO TOTAL","2004/05","12208.200000000001","area"
"1677","MILHO 1ª SAFRA","2004/05","9021.7999999999993","area"
"1678","MILHO 2ª SAFRA","2004/05","3186.4000000000001","area"
"1679","SOJA","2004/05","23301.099999999999","area"
"1680","SORGO","2004/05","788.60000000000002","area"
"1681","TRIGO","2004/05","2361.8000000000002","area"
"1682","TRITICALE","2004/05","105.59999999999999","area"
"1683","BRASIL","2004/05","49068.199999999997","area"
"1684","ALGODÃO","2005/06","856.20000000000005","area"
"1685","AMENDOIM TOTAL","2005/06","113.09800000000001","area"
"1686","AMENDOIM 1ª SAFRA","2005/06","81.799999999999997","area"
"1687","AMENDOIM 2ª SAFRA","2005/06","31.298000000000002","area"
"1688","ARROZ","2005/06","3017.826","area"
"1689","AVEIA","2005/06","356.80000000000001","area"
"1690","CANOLA","2005/06","0","area"
"1691","CENTEIO","2005/06","4.2999999999999998","area"
"1692","CEVADA","2005/06","142.90000000000001","area"
"1693","FEIJÃO TOTAL","2005/06","4223.6000000000004","area"
"1694","FEIJÃO 1ª SAFRA","2005/06","1233.3","area"
"1695","FEIJÃO 2ª SAFRA","2005/06","2051.3000000000002","area"
"1696","FEIJÃO 3ª SAFRA","2005/06","939","area"
"1697","GIRASSOL","2005/06","66.900000000000006","area"
"1698","MAMONA","2005/06","147.90000000000001","area"
"1699","MILHO TOTAL","2005/06","12963.9","area"
"1700","MILHO 1ª SAFRA","2005/06","9652.7999999999993","area"
"1701","MILHO 2ª SAFRA","2005/06","3311.0999999999999","area"
"1702","SOJA","2005/06","22749.400000000001","area"
"1703","SORGO","2005/06","731.89999999999998","area"
"1704","TRIGO","2005/06","1757.5","area"
"1705","TRITICALE","2005/06","131.09999999999999","area"
"1706","BRASIL","2005/06","47867.623999999996","area"
"1707","ALGODÃO","2006/07","1096.8","area"
"1708","AMENDOIM TOTAL","2006/07","102.614","area"
"1709","AMENDOIM 1ª SAFRA","2006/07","75.5","area"
"1710","AMENDOIM 2ª SAFRA","2006/07","27.113999999999997","area"
"1711","ARROZ","2006/07","2967.4174999999996","area"
"1712","AVEIA","2006/07","321.39999999999998","area"
"1713","CANOLA","2006/07","0","area"
"1714","CENTEIO","2006/07","4.2999999999999998","area"
"1715","CEVADA","2006/07","90","area"
"1716","FEIJÃO TOTAL","2006/07","4087.768","area"
"1717","FEIJÃO 1ª SAFRA","2006/07","1559.5999999999999","area"
"1718","FEIJÃO 2ª SAFRA","2006/07","1703.9000000000001","area"
"1719","FEIJÃO 3ª SAFRA","2006/07","824.26799999999992","area"
"1720","GIRASSOL","2006/07","75.400000000000006","area"
"1721","MAMONA","2006/07","155.59999999999999","area"
"1722","MILHO TOTAL","2006/07","14054.9","area"
"1723","MILHO 1ª SAFRA","2006/07","9493.8999999999996","area"
"1724","MILHO 2ª SAFRA","2006/07","4561","area"
"1725","SOJA","2006/07","20686.799999999999","area"
"1726","SORGO","2006/07","704.39999999999998","area"
"1727","TRIGO","2006/07","1851.8","area"
"1728","TRITICALE","2006/07","107.7","area"
"1729","BRASIL","2006/07","46212.599499999989","area"
"1730","ALGODÃO","2007/08","1077.4000000000001","area"
"1731","AMENDOIM TOTAL","2007/08","115.2","area"
"1732","AMENDOIM 1ª SAFRA","2007/08","88.200000000000003","area"
"1733","AMENDOIM 2ª SAFRA","2007/08","27","area"
"1734","ARROZ","2007/08","2875","area"
"1735","AVEIA","2007/08","106.09999999999999","area"
"1736","CANOLA","2007/08","0","area"
"1737","CENTEIO","2007/08","3.7000000000000002","area"
"1738","CEVADA","2007/08","98.299999999999997","area"
"1739","FEIJÃO TOTAL","2007/08","3993","area"
"1740","FEIJÃO 1ª SAFRA","2007/08","1313.4000000000001","area"
"1741","FEIJÃO 2ª SAFRA","2007/08","1866.5999999999999","area"
"1742","FEIJÃO 3ª SAFRA","2007/08","813","area"
"1743","GIRASSOL","2007/08","111.3","area"
"1744","MAMONA","2007/08","162.69999999999999","area"
"1745","MILHO TOTAL","2007/08","14765.700000000001","area"
"1746","MILHO 1ª SAFRA","2007/08","9635.6000000000004","area"
"1747","MILHO 2ª SAFRA","2007/08","5130.1000000000004","area"
"1748","SOJA","2007/08","21313.099999999999","area"
"1749","SORGO","2007/08","843.39999999999998","area"
"1750","TRIGO","2007/08","2396.1999999999998","area"
"1751","TRITICALE","2007/08","94.5","area"
"1752","BRASIL","2007/08","47411.199999999997","area"
"1753","ALGODÃO","2008/09","843.20000000000005","area"
"1754","AMENDOIM TOTAL","2008/09","113.8","area"
"1755","AMENDOIM 1ª SAFRA","2008/09","84","area"
"1756","AMENDOIM 2ª SAFRA","2008/09","29.800000000000001","area"
"1757","ARROZ","2008/09","2909","area"
"1758","AVEIA","2008/09","111.2","area"
"1759","CANOLA","2008/09","0","area"
"1760","CENTEIO","2008/09","4.7000000000000002","area"
"1761","CEVADA","2008/09","79.299999999999997","area"
"1762","FEIJÃO TOTAL","2008/09","4147.8000000000002","area"
"1763","FEIJÃO 1ª SAFRA","2008/09","1407","area"
"1764","FEIJÃO 2ª SAFRA","2008/09","1973.7","area"
"1765","FEIJÃO 3ª SAFRA","2008/09","767.10000000000002","area"
"1766","GIRASSOL","2008/09","75","area"
"1767","MAMONA","2008/09","157.5","area"
"1768","MILHO TOTAL","2008/09","14171.799999999999","area"
"1769","MILHO 1ª SAFRA","2008/09","9270.5","area"
"1770","MILHO 2ª SAFRA","2008/09","4901.3000000000002","area"
"1771","SOJA","2008/09","21743.099999999999","area"
"1772","SORGO","2008/09","846.10000000000002","area"
"1773","TRIGO","2008/09","2428","area"
"1774","TRITICALE","2008/09","75.700000000000003","area"
"1775","BRASIL","2008/09","47674.400000000001","area"
"1776","ALGODÃO","2009/10","835.70000000000005","area"
"1777","AMENDOIM TOTAL","2009/10","84.099999999999994","area"
"1778","AMENDOIM 1ª SAFRA","2009/10","63.600000000000001","area"
"1779","AMENDOIM 2ª SAFRA","2009/10","20.5","area"
"1780","ARROZ","2009/10","2764.8000000000002","area"
"1781","AVEIA","2009/10","126.40000000000001","area"
"1782","CANOLA","2009/10","31","area"
"1783","CENTEIO","2009/10","3.6000000000000001","area"
"1784","CEVADA","2009/10","77.5","area"
"1785","FEIJÃO TOTAL","2009/10","3608.8000000000002","area"
"1786","FEIJÃO 1ª SAFRA","2009/10","1410.0999999999999","area"
"1787","FEIJÃO 2ª SAFRA","2009/10","1444.9000000000001","area"
"1788","FEIJÃO 3ª SAFRA","2009/10","753.79999999999995","area"
"1789","GIRASSOL","2009/10","71","area"
"1790","MAMONA","2009/10","157.69999999999999","area"
"1791","MILHO TOTAL","2009/10","12993.9","area"
"1792","MILHO 1ª SAFRA","2009/10","7724","area"
"1793","MILHO 2ª SAFRA","2009/10","5269.8999999999996","area"
"1794","SOJA","2009/10","23467.900000000001","area"
"1795","SORGO","2009/10","697.79999999999995","area"
"1796","TRIGO","2009/10","2149.8000000000002","area"
"1797","TRITICALE","2009/10","67.5","area"
"1798","BRASIL","2009/10","47415.699999999997","area"
"1799","ALGODÃO","2010/11","1400.3","area"
"1800","AMENDOIM TOTAL","2010/11","84.700000000000003","area"
"1801","AMENDOIM 1ª SAFRA","2010/11","66","area"
"1802","AMENDOIM 2ª SAFRA","2010/11","18.699999999999999","area"
"1803","ARROZ","2010/11","2820.3000000000002","area"
"1804","AVEIA","2010/11","153.80000000000001","area"
"1805","CANOLA","2010/11","46.299999999999997","area"
"1806","CENTEIO","2010/11","2.3999999999999999","area"
"1807","CEVADA","2010/11","87.900000000000006","area"
"1808","FEIJÃO TOTAL","2010/11","3990","area"
"1809","FEIJÃO 1ª SAFRA","2010/11","1419.9000000000001","area"
"1810","FEIJÃO 2ª SAFRA","2010/11","1755.9000000000001","area"
"1811","FEIJÃO 3ª SAFRA","2010/11","814.20000000000005","area"
"1812","GIRASSOL","2010/11","66.400000000000006","area"
"1813","MAMONA","2010/11","219.30500000000001","area"
"1814","MILHO TOTAL","2010/11","13806.1","area"
"1815","MILHO 1ª SAFRA","2010/11","7637.6999999999998","area"
"1816","MILHO 2ª SAFRA","2010/11","6168.3999999999996","area"
"1817","SOJA","2010/11","24181","area"
"1818","SORGO","2010/11","817.39999999999998","area"
"1819","TRIGO","2010/11","2166.1999999999998","area"
"1820","TRITICALE","2010/11","46.899999999999999","area"
"1821","BRASIL","2010/11","49872.604999999996","area"
"1822","ALGODÃO","2011/12","1393.4000000000001","area"
"1823","AMENDOIM TOTAL","2011/12","93.900000000000006","area"
"1824","AMENDOIM 1ª SAFRA","2011/12","82.099999999999994","area"
"1825","AMENDOIM 2ª SAFRA","2011/12","11.800000000000001","area"
"1826","ARROZ","2011/12","2426.6999999999998","area"
"1827","AVEIA","2011/12","153","area"
"1828","CANOLA","2011/12","42.399999999999999","area"
"1829","CENTEIO","2011/12","2.2999999999999998","area"
"1830","CEVADA","2011/12","88.400000000000006","area"
"1831","FEIJÃO TOTAL","2011/12","3262.0500000000002","area"
"1832","FEIJÃO 1ª SAFRA","2011/12","1241.4000000000001","area"
"1833","FEIJÃO 2ª SAFRA","2011/12","1394.5999999999999","area"
"1834","FEIJÃO 3ª SAFRA","2011/12","626.04999999999995","area"
"1835","GIRASSOL","2011/12","74.5","area"
"1836","MAMONA","2011/12","128.19999999999999","area"
"1837","MILHO TOTAL","2011/12","15178.1","area"
"1838","MILHO 1ª SAFRA","2011/12","7558.5","area"
"1839","MILHO 2ª SAFRA","2011/12","7619.6000000000004","area"
"1840","SOJA","2011/12","25042.200000000001","area"
"1841","SORGO","2011/12","786.89999999999998","area"
"1842","TRIGO","2011/12","1895.4000000000001","area"
"1843","TRITICALE","2011/12","46.899999999999999","area"
"1844","BRASIL","2011/12","50885.150000000001","area"
"1845","ALGODÃO","2012/13","894.29999999999995","area"
"1846","AMENDOIM TOTAL","2012/13","96.599999999999994","area"
"1847","AMENDOIM 1ª SAFRA","2012/13","86.299999999999997","area"
"1848","AMENDOIM 2ª SAFRA","2012/13","10.300000000000001","area"
"1849","ARROZ","2012/13","2399.5999999999999","area"
"1850","AVEIA","2012/13","170.09999999999999","area"
"1851","CANOLA","2012/13","45.5","area"
"1852","CENTEIO","2012/13","1.5","area"
"1853","CEVADA","2012/13","102.90000000000001","area"
"1854","FEIJÃO TOTAL","2012/13","3075.3000000000002","area"
"1855","FEIJÃO 1ª SAFRA","2012/13","1125","area"
"1856","FEIJÃO 2ª SAFRA","2012/13","1299.9000000000001","area"
"1857","FEIJÃO 3ª SAFRA","2012/13","650.39999999999998","area"
"1858","GIRASSOL","2012/13","70.099999999999994","area"
"1859","MAMONA","2012/13","87.400000000000006","area"
"1860","MILHO TOTAL","2012/13","15829.299999999999","area"
"1861","MILHO 1ª SAFRA","2012/13","6783.1000000000004","area"
"1862","MILHO 2ª SAFRA","2012/13","9046.2000000000007","area"
"1863","SOJA","2012/13","27736.099999999999","area"
"1864","SORGO","2012/13","801.70000000000005","area"
"1865","TRIGO","2012/13","2209.8000000000002","area"
"1866","TRITICALE","2012/13","42.799999999999997","area"
"1867","BRASIL","2012/13","53563","area"
"1868","ALGODÃO","2013/14","1121.5999999999999","area"
"1869","AMENDOIM TOTAL","2013/14","105.3","area"
"1870","AMENDOIM 1ª SAFRA","2013/14","94.200000000000003","area"
"1871","AMENDOIM 2ª SAFRA","2013/14","11.1","area"
"1872","ARROZ","2013/14","2372.9000000000001","area"
"1873","AVEIA","2013/14","153.69999999999999","area"
"1874","CANOLA","2013/14","44.700000000000003","area"
"1875","CENTEIO","2013/14","1.8","area"
"1876","CEVADA","2013/14","117.2","area"
"1877","FEIJÃO TOTAL","2013/14","3365.5999999999999","area"
"1878","FEIJÃO 1ª SAFRA","2013/14","1179.9000000000001","area"
"1879","FEIJÃO 2ª SAFRA","2013/14","1506.4000000000001","area"
"1880","FEIJÃO 3ª SAFRA","2013/14","679.29999999999995","area"
"1881","GIRASSOL","2013/14","145.69999999999999","area"
"1882","MAMONA","2013/14","101.3","area"
"1883","MILHO TOTAL","2013/14","15828.9","area"
"1884","MILHO 1ª SAFRA","2013/14","6617.6999999999998","area"
"1885","MILHO 2ª SAFRA","2013/14","9211.2000000000007","area"
"1886","SOJA","2013/14","30173.099999999999","area"
"1887","SORGO","2013/14","731","area"
"1888","TRIGO","2013/14","2758","area"
"1889","TRITICALE","2013/14","39.100000000000001","area"
"1890","BRASIL","2013/14","57059.900000000001","area"
"1891","ALGODÃO","2014/15","976.20000000000005","area"
"1892","AMENDOIM TOTAL","2014/15","108.90000000000001","area"
"1893","AMENDOIM 1ª SAFRA","2014/15","97.700000000000003","area"
"1894","AMENDOIM 2ª SAFRA","2014/15","11.199999999999999","area"
"1895","ARROZ","2014/15","2295.0999999999999","area"
"1896","AVEIA","2014/15","189.5","area"
"1897","CANOLA","2014/15","44.399999999999999","area"
"1898","CENTEIO","2014/15","1.7","area"
"1899","CEVADA","2014/15","102.40000000000001","area"
"1900","FEIJÃO TOTAL","2014/15","3024.1999999999998","area"
"1901","FEIJÃO 1ª SAFRA","2014/15","1053.2","area"
"1902","FEIJÃO 2ª SAFRA","2014/15","1318.5","area"
"1903","FEIJÃO 3ª SAFRA","2014/15","652.5","area"
"1904","GIRASSOL","2014/15","111.5","area"
"1905","MAMONA","2014/15","82.099999999999994","area"
"1906","MILHO TOTAL","2014/15","15692.9","area"
"1907","MILHO 1ª SAFRA","2014/15","6142.3000000000002","area"
"1908","MILHO 2ª SAFRA","2014/15","9550.6000000000004","area"
"1909","SOJA","2014/15","32092.900000000001","area"
"1910","SORGO","2014/15","722.60000000000002","area"
"1911","TRIGO","2014/15","2448.8000000000002","area"
"1912","TRITICALE","2014/15","21.5","area"
"1913","BRASIL","2014/15","57914.699999999997","area"
"1914","ALGODÃO","2015/16","955.20000000000005","area"
"1915","AMENDOIM TOTAL","2015/16","119.59999999999999","area"
"1916","AMENDOIM 1ª SAFRA","2015/16","110.3","area"
"1917","AMENDOIM 2ª SAFRA","2015/16","9.3000000000000007","area"
"1918","ARROZ","2015/16","2008","area"
"1919","AVEIA","2015/16","291.5","area"
"1920","CANOLA","2015/16","47.5","area"
"1921","CENTEIO","2015/16","2.5","area"
"1922","CEVADA","2015/16","95.599999999999994","area"
"1923","FEIJÃO TOTAL","2015/16","2837.4899999999998","area"
"1924","FEIJÃO 1ª SAFRA","2015/16","978.60000000000002","area"
"1925","FEIJÃO 2ª SAFRA","2015/16","1311.1900000000001","area"
"1926","FEIJÃO 3ª SAFRA","2015/16","547.70000000000005","area"
"1927","GIRASSOL","2015/16","51.5","area"
"1928","MAMONA","2015/16","31.800000000000001","area"
"1929","MILHO TOTAL","2015/16","15922.5","area"
"1930","MILHO 1ª SAFRA","2015/16","5356.6000000000004","area"
"1931","MILHO 2ª SAFRA","2015/16","10565.9","area"
"1932","SOJA","2015/16","33251.900000000001","area"
"1933","SORGO","2015/16","579","area"
"1934","TRIGO","2015/16","2118.4000000000001","area"
"1935","TRITICALE","2015/16","23.5","area"
"1936","BRASIL","2015/16","58335.989999999998","area"
"1937","ALGODÃO","2016/17","939.10000000000002","area"
"1938","AMENDOIM TOTAL","2016/17","129.30000000000001","area"
